room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
4338469,22524494,Entire home/apt,,24,10,4.5,3,1.0,113.0,,56.145418,10.195177,2017-03-30 22:19:14.413454
14816099,4288128,Entire home/apt,,24,8,5.0,7,2.0,118.0,,56.164616,10.223746,2017-03-30 22:19:14.410110
6125698,31781128,Entire home/apt,,3,0,0.0,5,3.0,119.0,,56.177693,10.158032,2017-03-30 22:19:14.407468
16877735,17566782,Entire home/apt,,24,1,0.0,4,1.0,112.0,,56.144454,10.203758,2017-03-30 22:19:14.402291
2486184,10244221,Entire home/apt,,24,14,4.5,4,2.0,104.0,,56.142905,10.196861,2017-03-30 22:19:14.398916
10799446,55891233,Entire home/apt,,10,10,4.5,6,3.0,119.0,,56.157974,10.112388,2017-03-30 22:19:14.395863
3285781,16606174,Entire home/apt,,24,0,0.0,2,2.0,119.0,,56.145512,10.200969,2017-03-30 22:19:14.393065
1583289,8428972,Entire home/apt,,6,35,4.5,8,3.0,104.0,,56.145152,10.155486,2017-03-30 22:19:14.389689
17084142,8232263,Entire home/apt,,24,0,0.0,4,2.0,109.0,,56.147392,10.197083,2017-03-30 22:19:12.980818
13736455,44818597,Entire home/apt,,24,4,5.0,3,1.0,119.0,,56.14555,10.205988,2017-03-30 22:19:12.978524
11375047,23185681,Entire home/apt,,4,4,5.0,2,1.0,119.0,,56.174597,10.211832,2017-03-30 22:19:12.974555
6795507,35570216,Entire home/apt,,24,0,0.0,4,2.0,104.0,,56.148198,10.204478,2017-03-30 22:19:12.971483
17601635,119620071,Entire home/apt,,24,0,0.0,2,1.0,119.0,,56.144162,10.202987,2017-03-30 22:19:12.968404
11063443,27994080,Entire home/apt,,2,1,0.0,8,4.0,104.0,,56.120124,10.121226,2017-03-30 22:19:12.965037
9328402,7040007,Entire home/apt,,24,16,5.0,4,2.0,104.0,,56.145441,10.204119,2017-03-30 22:19:12.962589
777692,4101132,Entire home/apt,,24,24,5.0,6,2.0,104.0,,56.159901,10.214438,2017-03-30 22:19:12.957646
7174414,37340944,Entire home/apt,,13,0,0.0,5,4.0,119.0,,56.23589,10.193651,2017-03-30 22:19:12.944364
16092961,104657413,Entire home/apt,,24,1,0.0,4,3.0,118.0,,56.146096,10.202816,2017-03-30 22:19:12.941816
16102593,46956659,Entire home/apt,,24,0,0.0,4,1.0,104.0,,56.147009,10.208799,2017-03-30 22:19:12.938996
4850271,22810889,Entire home/apt,,5,3,5.0,7,6.0,119.0,,56.209281,10.240542,2017-03-30 22:19:12.936103
2849674,3715056,Entire home/apt,,24,0,0.0,2,1.0,112.0,,56.162969,10.209868,2017-03-30 22:19:12.931624
6860269,35949738,Entire home/apt,,4,9,5.0,4,2.0,104.0,,56.174971,10.199345,2017-03-30 22:19:12.929111
15869816,101633477,Entire home/apt,,2,4,4.5,4,1.0,104.0,,56.144539,10.185425,2017-03-30 22:19:12.926783
12019144,64291368,Entire home/apt,,6,5,5.0,6,4.0,119.0,,56.158995,10.153522,2017-03-30 22:19:12.923990
10714827,55373229,Entire home/apt,,13,2,0.0,5,4.0,112.0,,56.236069,10.191222,2017-03-30 22:19:12.920890
13529158,65178349,Entire home/apt,,5,0,0.0,6,3.0,111.0,,56.186928,10.219567,2017-03-30 22:19:11.285721
3702909,16537571,Entire home/apt,,24,4,4.5,8,2.0,112.0,,56.160696,10.203414,2017-03-30 22:19:11.282824
6247123,29780925,Entire home/apt,,3,16,4.5,5,3.0,112.0,,56.162837,10.170767,2017-03-30 22:19:11.280063
16671497,3917741,Entire home/apt,,24,0,0.0,4,1.0,119.0,,56.14838,10.202692,2017-03-30 22:19:11.277801
4268914,22161219,Entire home/apt,,24,6,4.5,5,2.0,119.0,,56.163046,10.214902,2017-03-30 22:19:11.273978
5855682,27723800,Entire home/apt,,10,2,0.0,8,3.0,119.0,,56.160584,10.111688,2017-03-30 22:19:11.269699
15038051,35316054,Entire home/apt,,24,0,0.0,3,1.0,119.0,,56.141993,10.193599,2017-03-30 22:19:11.266284
6014842,31221706,Entire home/apt,,24,0,0.0,6,2.0,107.0,,56.171708,10.21523,2017-03-30 22:19:11.263582
17671156,120306365,Entire home/apt,,1,1,0.0,6,3.0,119.0,,56.119204,10.178783,2017-03-30 22:19:11.261475
17127964,115120215,Entire home/apt,,24,1,0.0,4,2.0,119.0,,56.143037,10.203599,2017-03-30 22:19:11.252130
5327619,27605325,Entire home/apt,,5,0,0.0,5,2.0,119.0,,56.208367,10.238028,2017-03-30 22:19:11.246563
803798,1990126,Entire home/apt,,24,21,5.0,4,3.0,123.0,,56.153245,10.189539,2017-03-30 22:19:11.242061
14932243,93888317,Entire home/apt,,24,5,5.0,4,2.0,112.0,,56.162296,10.204846,2017-03-30 22:19:11.239618
8041355,6879364,Entire home/apt,,24,2,0.0,4,3.0,118.0,,56.162583,10.204664,2017-03-30 22:19:11.236485
13052403,10859773,Entire home/apt,,5,0,0.0,5,4.0,123.0,,56.18969,10.224387,2017-03-30 22:19:11.232950
7257573,37997492,Entire home/apt,,11,12,4.5,6,2.0,119.0,,56.189538,10.159281,2017-03-30 22:19:09.404099
13389071,76124295,Entire home/apt,,24,3,5.0,4,2.0,112.0,,56.157406,10.202356,2017-03-30 22:19:09.401120
12179626,50933433,Entire home/apt,,24,2,0.0,4,1.0,104.0,,56.161594,10.207779,2017-03-30 22:19:09.398285
16268667,15294624,Entire home/apt,,24,0,0.0,2,1.0,119.0,,56.167001,10.227785,2017-03-30 22:19:09.395855
1875494,9769659,Entire home/apt,,6,4,5.0,4,3.0,112.0,,56.155093,10.150062,2017-03-30 22:19:09.392743
6567037,34346133,Entire home/apt,,24,1,0.0,4,1.0,112.0,,56.163739,10.213981,2017-03-30 22:19:09.389114
17610896,51122792,Entire home/apt,,24,0,0.0,4,2.0,73.0,,56.16168,10.215202,2017-03-30 22:15:26.638073
15070704,95318409,Entire home/apt,,5,0,0.0,6,3.0,74.0,,56.208155,10.243268,2017-03-30 22:15:26.633800
9151705,47646518,Entire home/apt,,24,0,0.0,2,1.0,73.0,,56.169912,10.216073,2017-03-30 22:15:26.630467
3552862,2585474,Entire home/apt,,24,11,4.5,3,1.0,74.0,,56.162156,10.200459,2017-03-30 22:15:26.627091
16799462,51525773,Entire home/apt,,24,0,0.0,3,1.0,67.0,,56.163286,10.202929,2017-03-30 22:15:26.623851
15307537,45181276,Entire home/apt,,4,1,0.0,4,3.0,72.0,,56.179684,10.215076,2017-03-30 22:15:26.620982
13711092,11284379,Entire home/apt,,6,5,4.5,6,3.0,74.0,,56.151726,10.149449,2017-03-30 22:15:26.618316
9872564,13299717,Entire home/apt,,24,1,0.0,2,1.0,67.0,,56.156497,10.195978,2017-03-30 22:15:26.614207
11162994,16771959,Entire home/apt,,24,0,0.0,2,2.0,70.0,,56.172591,10.215362,2017-03-30 22:15:26.610126
13412814,76394748,Entire home/apt,,4,0,0.0,5,2.0,82.0,,56.170712,10.195063,2017-03-30 22:15:24.638340
13111381,24929596,Entire home/apt,,24,2,0.0,3,1.0,67.0,,56.172003,10.212966,2017-03-30 22:15:24.635232
13620741,62088939,Entire home/apt,,24,0,0.0,4,1.0,74.0,,56.147052,10.198754,2017-03-30 22:15:24.632497
7580377,39645649,Entire home/apt,,24,9,4.5,2,1.0,65.0,,56.149855,10.199966,2017-03-30 22:15:24.628018
9762587,7415867,Entire home/apt,,24,1,0.0,2,1.0,67.0,,56.14444,10.206829,2017-03-30 22:15:24.625098
13630692,79018819,Entire home/apt,,24,8,5.0,2,1.0,67.0,,56.164264,10.19599,2017-03-30 22:15:24.622672
15946873,38110514,Entire home/apt,,24,1,0.0,4,1.0,76.0,,56.158304,10.206185,2017-03-30 22:15:24.620145
13269317,6002188,Entire home/apt,,24,1,0.0,2,1.0,82.0,,56.152216,10.198072,2017-03-30 22:15:24.617462
13507006,77502207,Entire home/apt,,1,0,0.0,2,1.0,74.0,,56.140772,10.193083,2017-03-30 22:15:24.614583
13267898,74739981,Entire home/apt,,24,0,0.0,2,1.0,74.0,,56.154106,10.202704,2017-03-30 22:15:24.611413
17220518,26298271,Entire home/apt,,24,0,0.0,3,2.0,74.0,,56.152292,10.190319,2017-03-30 22:15:24.609040
15850753,55513253,Entire home/apt,,24,1,0.0,2,1.0,74.0,,56.156095,10.209425,2017-03-30 22:15:24.605173
14121637,6568965,Entire home/apt,,24,2,0.0,2,1.0,74.0,,56.154618,10.197779,2017-03-30 22:15:24.601969
14082475,84657761,Entire home/apt,,24,10,5.0,2,1.0,67.0,,56.148794,10.202545,2017-03-30 22:15:24.599404
13255498,27544196,Entire home/apt,,4,0,0.0,2,1.0,67.0,,56.1733,10.20205,2017-03-30 22:15:24.595232
14896689,93493505,Entire home/apt,,2,6,5.0,4,2.0,67.0,,56.121673,10.140935,2017-03-30 22:15:24.591252
7502671,39304658,Entire home/apt,,24,2,0.0,4,1.0,74.0,,56.153777,10.206103,2017-03-30 22:15:24.588117
7725782,3017293,Entire home/apt,,24,33,4.5,6,2.0,71.0,,56.146949,10.203725,2017-03-30 22:15:24.584598
3564635,16875524,Entire home/apt,,24,4,5.0,2,1.0,73.0,,56.152732,10.208325,2017-03-30 22:15:22.804940
7069626,37066433,Entire home/apt,,5,1,0.0,4,3.0,74.0,,56.19586,10.197229,2017-03-30 22:15:22.802348
14067309,38804552,Entire home/apt,,24,31,5.0,6,2.0,67.0,,56.146628,10.1866,2017-03-30 22:15:22.799124
13262264,31008277,Entire home/apt,,24,3,4.5,2,1.0,64.0,,56.160013,10.205901,2017-03-30 22:15:22.796619
15088467,5682505,Entire home/apt,,24,6,5.0,2,1.0,73.0,,56.14398,10.203549,2017-03-30 22:15:22.792776
16687512,53284630,Entire home/apt,,24,0,0.0,2,1.0,74.0,,56.170823,10.218306,2017-03-30 22:15:22.790554
13647464,79228030,Entire home/apt,,24,2,0.0,3,1.0,67.0,,56.152908,10.195542,2017-03-30 22:15:22.788235
17115706,114969423,Entire home/apt,,24,1,0.0,4,1.0,82.0,,56.157365,10.203244,2017-03-30 22:15:22.782507
10847903,56185547,Entire home/apt,,24,22,4.5,2,1.0,66.0,,56.159462,10.204216,2017-03-30 22:15:22.779604
3746345,17452628,Entire home/apt,,24,30,4.5,2,1.0,74.0,,56.161732,10.213599,2017-03-30 22:15:22.777332
13710162,80048995,Entire home/apt,,24,6,4.5,2,1.0,74.0,,56.161671,10.199998,2017-03-30 22:15:22.772717
5522695,28640138,Entire home/apt,,24,16,5.0,2,1.0,64.0,,56.148476,10.205769,2017-03-30 22:15:22.769953
15105432,95667168,Entire home/apt,,2,5,5.0,4,2.0,64.0,,56.134315,10.182797,2017-03-30 22:15:22.767950
16377426,16523763,Entire home/apt,,24,0,0.0,2,1.0,74.0,,56.159148,10.197149,2017-03-30 22:15:22.765620
6849870,35892464,Entire home/apt,,24,3,4.5,2,1.0,74.0,,56.154581,10.210737,2017-03-30 22:15:22.762678
14071004,84505012,Entire home/apt,,24,3,5.0,2,1.0,74.0,,56.153859,10.208447,2017-03-30 22:15:22.759837
17101455,41638608,Entire home/apt,,24,1,0.0,2,1.0,67.0,,56.147722,10.19688,2017-03-30 22:15:22.756142
16967531,113493548,Entire home/apt,,3,0,0.0,5,3.0,77.0,,56.168233,10.168548,2017-03-30 22:15:21.209265
3584493,7800711,Entire home/apt,,24,14,4.5,2,1.0,67.0,,56.161983,10.204872,2017-03-30 22:15:21.206588
17860958,18426783,Entire home/apt,,2,0,0.0,6,3.0,73.0,,56.128079,10.162827,2017-03-30 22:15:21.204084
9132844,47568184,Entire home/apt,,5,6,4.5,6,2.0,74.0,,56.196563,10.221771,2017-03-30 22:15:21.201353
7780819,38108208,Entire home/apt,,24,1,0.0,4,1.0,74.0,,56.153892,10.187027,2017-03-30 22:15:21.198065
16485489,33041352,Entire home/apt,,24,0,0.0,2,1.0,74.0,,56.169581,10.214982,2017-03-30 22:15:21.195491
15964612,103683169,Entire home/apt,,24,8,5.0,2,1.0,67.0,,56.162939,10.199538,2017-03-30 22:15:21.192462
14679065,91253268,Entire home/apt,,5,4,4.5,2,1.0,67.0,,56.19289,10.245275,2017-03-30 22:15:21.190158
13304345,75155169,Entire home/apt,,3,2,0.0,3,2.0,74.0,,56.167572,10.190011,2017-03-30 22:15:21.187720
2597369,13301358,Entire home/apt,,24,3,4.5,4,2.0,66.0,,56.162318,10.204192,2017-03-30 22:15:21.184679
8339201,7132320,Entire home/apt,,24,0,0.0,3,1.0,53.0,,56.147905,10.206787,2017-03-30 22:14:18.480454
10624930,54840004,Entire home/apt,,24,12,4.5,3,1.0,59.0,,56.151437,10.194786,2017-03-30 22:14:16.417365
16276880,106365815,Entire home/apt,,24,7,5.0,4,0.0,60.0,,56.153398,10.195885,2017-03-30 22:14:16.412493
11226988,15370769,Entire home/apt,,24,2,0.0,4,0.0,53.0,,56.154056,10.196494,2017-03-30 22:14:16.404681
14834887,92801590,Entire home/apt,,24,10,5.0,2,1.0,45.0,,56.158874,10.196582,2017-03-30 22:14:15.445666
3295412,16408889,Entire home/apt,,24,0,0.0,4,2.0,60.0,,56.15913,10.201544,2017-03-30 22:14:15.442951
5452127,20761426,Entire home/apt,,24,1,0.0,2,1.0,60.0,,56.16013,10.200161,2017-03-30 22:14:15.434819
10403467,53567578,Entire home/apt,,24,0,0.0,4,2.0,44.0,,56.160892,10.198852,2017-03-30 22:14:15.432039
4552369,12512298,Entire home/apt,,24,7,4.5,2,1.0,59.0,,56.162791,10.204123,2017-03-30 22:14:15.426099
14306455,46312673,Entire home/apt,,24,0,0.0,4,2.0,53.0,,56.153675,10.186152,2017-03-30 22:14:15.418087
3306257,16697268,Entire home/apt,,24,0,0.0,2,1.0,60.0,,56.156968,10.185309,2017-03-30 22:14:14.014933
5677096,29435079,Entire home/apt,,24,0,0.0,3,1.0,53.0,,56.153844,10.187754,2017-03-30 22:14:14.012003
3464669,17456121,Entire home/apt,,24,1,0.0,2,1.0,44.0,,56.154166,10.186419,2017-03-30 22:14:13.119213
9834982,13660578,Entire home/apt,,24,1,0.0,3,2.0,60.0,,56.158735,10.208419,2017-03-30 22:14:01.841628
12860871,40153757,Entire home/apt,,24,0,0.0,4,2.0,44.0,,56.158383,10.200691,2017-03-30 22:13:52.365645
15930434,103376267,Entire home/apt,,24,0,0.0,3,1.0,44.0,,56.148644,10.191854,2017-03-30 22:13:52.359224
6811537,35658038,Entire home/apt,,24,0,0.0,2,1.0,53.0,,56.145882,10.196737,2017-03-30 22:13:52.347525
10664895,13740249,Entire home/apt,,24,3,5.0,4,2.0,60.0,,56.158596,10.196996,2017-03-30 22:13:52.337074
7855166,41394208,Entire home/apt,,24,3,5.0,2,1.0,43.0,,56.148838,10.19575,2017-03-30 22:13:51.409686
6934583,31424143,Entire home/apt,,1,1,0.0,3,2.0,60.0,,56.140618,10.190953,2017-03-30 22:13:51.407336
13501401,22475670,Entire home/apt,,24,0,0.0,2,1.0,47.0,,56.143993,10.190126,2017-03-30 22:13:51.404724
9641441,12512298,Entire home/apt,,24,0,0.0,2,1.0,57.0,,56.162919,10.203895,2017-03-30 22:13:51.401665
12107859,64927006,Entire home/apt,,24,4,4.5,4,1.0,44.0,,56.147432,10.192535,2017-03-30 22:13:51.399297
1824644,9550051,Entire home/apt,,24,0,0.0,2,0.0,59.0,,56.157187,10.200835,2017-03-30 22:13:51.391502
7913786,19581689,Entire home/apt,,24,3,4.5,4,1.0,61.0,,56.163196,10.206518,2017-03-30 22:13:51.388851
6686066,34853193,Entire home/apt,,1,0,0.0,2,1.0,46.0,,56.138219,10.191208,2017-03-30 22:13:51.382042
7313568,38317133,Entire home/apt,,24,0,0.0,2,1.0,60.0,,56.15876,10.194104,2017-03-30 22:13:51.378129
13341800,15702274,Entire home/apt,,24,0,0.0,4,2.0,60.0,,56.158158,10.190614,2017-03-30 22:13:51.375515
6944764,25083983,Entire home/apt,,24,0,0.0,4,1.0,59.0,,56.155338,10.195168,2017-03-30 22:13:51.372282
1799105,9253629,Entire home/apt,,24,3,5.0,2,1.0,60.0,,56.145863,10.190591,2017-03-30 22:13:49.694493
13195423,54444233,Entire home/apt,,24,11,4.0,4,2.0,60.0,,56.148105,10.192004,2017-03-30 22:13:49.692094
16744909,5215510,Entire home/apt,,24,0,0.0,2,1.0,47.0,,56.148474,10.192753,2017-03-30 22:13:49.687974
8587915,45196707,Entire home/apt,,24,12,5.0,2,1.0,60.0,,56.145556,10.207592,2017-03-30 22:13:49.685063
11477186,31030704,Entire home/apt,,24,3,4.5,3,1.0,44.0,,56.156926,10.190429,2017-03-30 22:13:49.682165
15340998,71090535,Entire home/apt,,24,17,5.0,3,1.0,60.0,,56.156888,10.200323,2017-03-30 22:13:49.679474
13661595,26728821,Entire home/apt,,24,2,0.0,4,2.0,55.0,,56.146777,10.19159,2017-03-30 22:13:49.675505
14001732,29993557,Entire home/apt,,24,1,0.0,2,1.0,59.0,,56.155396,10.190022,2017-03-30 22:13:49.667745
2726635,12943759,Entire home/apt,,24,31,5.0,4,1.0,50.0,,56.143916,10.191608,2017-03-30 22:13:49.665471
13073512,72479519,Entire home/apt,,24,0,0.0,2,1.0,59.0,,56.160406,10.199785,2017-03-30 22:13:48.195151
5349717,27726976,Entire home/apt,,24,22,4.5,4,1.0,60.0,,56.154838,10.19444,2017-03-30 22:13:48.181575
7200020,37699716,Entire home/apt,,24,0,0.0,2,1.0,60.0,,56.149145,10.198765,2017-03-30 22:13:48.178621
2452979,12542699,Entire home/apt,,24,6,4.5,2,2.0,49.0,,56.14915,10.196334,2017-03-30 22:13:46.856909
11613366,49180406,Entire home/apt,,24,1,0.0,4,1.0,58.0,,56.155691,10.209293,2017-03-30 22:13:44.076929
13285463,14082057,Entire home/apt,,24,13,5.0,4,2.0,56.0,,56.163697,10.198409,2017-03-30 22:13:31.057282
14424447,88761945,Entire home/apt,,24,4,5.0,2,1.0,46.0,,56.164861,10.188168,2017-03-30 22:13:31.044510
17476477,29014983,Entire home/apt,,24,0,0.0,2,1.0,46.0,,56.163916,10.189526,2017-03-30 22:13:27.376687
5715014,23038884,Entire home/apt,,24,38,4.5,3,2.0,60.0,,56.164487,10.198721,2017-03-30 22:13:27.373509
8381908,44171043,Entire home/apt,,24,10,4.5,3,2.0,60.0,,56.164526,10.198934,2017-03-30 22:13:27.370528
5758763,21775056,Entire home/apt,,24,0,0.0,4,1.0,59.0,,56.163925,10.205102,2017-03-30 22:13:27.368035
7112037,5432559,Entire home/apt,,24,11,5.0,4,2.0,44.0,,56.164251,10.202556,2017-03-30 22:13:27.364799
6101582,31653051,Entire home/apt,,24,6,5.0,2,1.0,61.0,,56.166069,10.189109,2017-03-30 22:13:26.668203
9020102,14513767,Entire home/apt,,24,7,5.0,4,2.0,48.0,,56.154645,10.184905,2017-03-30 22:13:15.840617
9567859,49534268,Entire home/apt,,24,4,5.0,2,1.0,49.0,,56.162551,10.198747,2017-03-30 22:13:14.782910
13380524,76050787,Entire home/apt,,24,0,0.0,2,1.0,52.0,,56.157125,10.185225,2017-03-30 22:13:14.772053
14071879,52998478,Entire home/apt,,24,1,0.0,4,1.0,60.0,,56.164873,10.199184,2017-03-30 22:13:14.768328
12178288,61834172,Entire home/apt,,24,8,4.5,4,1.0,53.0,,56.163347,10.198357,2017-03-30 22:13:10.112586
7509602,29490649,Entire home/apt,,24,0,0.0,1,1.0,60.0,,56.161959,10.213342,2017-03-30 22:12:56.032547
6868435,29526450,Entire home/apt,,24,0,0.0,3,1.0,60.0,,56.165306,10.21172,2017-03-30 22:12:56.029733
5704362,29573656,Entire home/apt,,24,1,0.0,3,2.0,57.0,,56.161562,10.214091,2017-03-30 22:12:56.026654
13835464,81610828,Entire home/apt,,24,1,0.0,4,1.0,43.0,,56.164938,10.212022,2017-03-30 22:12:56.021695
7030790,36858868,Entire home/apt,,24,1,0.0,4,1.0,45.0,,56.160978,10.215176,2017-03-30 22:12:56.018744
9539073,7818541,Entire home/apt,,24,3,4.5,4,2.0,60.0,,56.1619,10.215045,2017-03-30 22:12:56.014432
6439306,33620734,Entire home/apt,,24,7,4.5,4,1.0,44.0,,56.16224,10.214911,2017-03-30 22:12:54.503070
15861853,47871980,Entire home/apt,,24,4,5.0,3,1.0,54.0,,56.160213,10.214906,2017-03-30 22:12:54.498988
15851262,17387771,Entire home/apt,,24,2,0.0,2,2.0,44.0,,56.162712,10.216209,2017-03-30 22:12:54.492971
5088633,26287809,Entire home/apt,,24,1,0.0,3,1.0,53.0,,56.161577,10.213399,2017-03-30 22:12:54.488063
13764115,37032754,Entire home/apt,,24,0,0.0,3,1.0,57.0,,56.161236,10.213923,2017-03-30 22:12:54.485292
6667531,26165474,Entire home/apt,,24,4,4.5,4,1.0,53.0,,56.162972,10.214131,2017-03-30 22:12:54.477882
13868600,20523480,Entire home/apt,,24,0,0.0,2,1.0,60.0,,56.165463,10.223337,2017-03-30 22:12:50.820711
9147742,47628582,Entire home/apt,,2,2,0.0,4,1.0,60.0,,56.145495,10.183135,2017-03-30 22:12:42.978677
12354984,63194287,Entire home/apt,,24,0,0.0,2,1.0,58.0,,56.156074,10.211351,2017-03-30 22:12:42.975673
7674917,40300006,Entire home/apt,,24,0,0.0,2,1.0,55.0,,56.159301,10.211512,2017-03-30 22:12:42.971231
13905413,82448877,Entire home/apt,,24,1,0.0,3,1.0,57.0,,56.146461,10.205037,2017-03-30 22:12:42.967734
16906618,49147694,Entire home/apt,,24,11,4.0,3,1.0,60.0,,56.162838,10.20439,2017-03-30 22:12:42.964186
6312633,29723871,Entire home/apt,,24,13,5.0,3,1.0,60.0,,56.146253,10.190502,2017-03-30 22:12:42.958126
13860443,30585739,Entire home/apt,,24,6,4.0,4,1.0,53.0,,56.164494,10.200908,2017-03-30 22:12:42.955808
7768082,12575058,Entire home/apt,,2,3,5.0,3,1.0,52.0,,56.141224,10.181587,2017-03-30 22:12:42.952571
4316892,13180104,Entire home/apt,,2,6,5.0,3,1.0,60.0,,56.142259,10.182869,2017-03-30 22:12:41.641666
9047542,47190634,Entire home/apt,,2,0,0.0,4,2.0,44.0,,56.14068,10.178531,2017-03-30 22:12:41.631137
12950298,71145163,Entire home/apt,,24,1,0.0,3,1.0,49.0,,56.163154,10.21181,2017-03-30 22:12:41.626151
8820006,46202608,Entire home/apt,,24,0,0.0,3,2.0,43.0,,56.146467,10.208401,2017-03-30 22:12:41.621220
16556778,62658553,Entire home/apt,,24,1,0.0,4,1.0,53.0,,56.15723,10.183734,2017-03-30 22:12:41.617696
14897958,9666747,Entire home/apt,,2,1,0.0,4,1.0,57.0,,56.141961,10.187959,2017-03-30 22:12:41.615580
13845469,81231805,Entire home/apt,,24,2,0.0,4,2.0,59.0,,56.161869,10.203357,2017-03-30 22:12:41.613210
9822001,13297607,Entire home/apt,,2,5,5.0,2,1.0,44.0,,56.140785,10.180615,2017-03-30 22:12:41.606787
5881340,30542017,Entire home/apt,,24,0,0.0,3,1.0,48.0,,56.145227,10.188706,2017-03-30 22:12:41.595740
2962843,15120661,Entire home/apt,,24,20,5.0,4,1.0,55.0,,56.154725,10.205128,2017-03-30 22:12:40.245386
7703119,14935227,Entire home/apt,,1,0,0.0,3,1.0,60.0,,56.11502,10.205446,2017-03-30 22:12:40.239177
13593879,5958119,Entire home/apt,,24,10,5.0,2,1.0,43.0,,56.163322,10.209717,2017-03-30 22:12:40.233662
11255094,32129494,Entire home/apt,,24,0,0.0,2,1.0,53.0,,56.164432,10.214418,2017-03-30 22:12:40.225231
7376954,28907781,Entire home/apt,,24,6,4.5,4,2.0,60.0,,56.145455,10.201468,2017-03-30 22:12:40.220365
12646841,16278021,Entire home/apt,,24,9,5.0,4,1.0,60.0,,56.157668,10.200477,2017-03-30 22:12:40.217555
7320272,38346705,Entire home/apt,,24,0,0.0,2,1.0,53.0,,56.15991,10.214343,2017-03-30 22:12:38.616447
7032593,36869059,Entire home/apt,,24,6,4.5,2,1.0,60.0,,56.14642,10.191853,2017-03-30 22:12:38.613649
17222112,115967319,Entire home/apt,,24,0,0.0,4,1.0,60.0,,56.162259,10.21541,2017-03-30 22:12:38.611275
13419066,76478807,Entire home/apt,,24,1,0.0,6,2.0,48.0,,56.146989,10.208652,2017-03-30 22:12:38.601566
5019524,5771557,Entire home/apt,,24,18,4.5,2,1.0,56.0,,56.149624,10.205973,2017-03-30 22:12:38.597907
5130173,23080947,Entire home/apt,,24,7,4.5,2,1.0,60.0,,56.159677,10.21215,2017-03-30 22:12:37.047189
13850514,81795197,Entire home/apt,,1,0,0.0,4,2.0,47.0,,56.140958,10.193303,2017-03-30 22:12:37.041612
11747023,62495473,Entire home/apt,,24,3,4.0,4,2.0,56.0,,56.160113,10.199411,2017-03-30 22:12:37.038834
9708189,50124775,Entire home/apt,,24,25,4.5,4,1.0,61.0,,56.15004,10.201428,2017-03-30 22:12:37.029397
13247361,12028222,Entire home/apt,,24,7,5.0,3,1.0,46.0,,56.141951,10.197624,2017-03-30 22:12:37.017434
6640260,34754389,Entire home/apt,,24,3,4.5,3,1.0,60.0,,56.14812,10.205118,2017-03-30 22:12:37.009123
3243071,16408726,Entire home/apt,,24,30,5.0,2,0.0,55.0,,56.155158,10.204093,2017-03-30 22:12:35.905590
14559956,90174019,Entire home/apt,,24,10,4.5,3,1.0,62.0,,56.159863,10.207513,2017-03-30 22:12:35.903179
17415962,84728829,Entire home/apt,,24,1,0.0,2,1.0,60.0,,56.154287,10.207438,2017-03-30 22:12:34.828047
14021531,54095800,Entire home/apt,,1,0,0.0,3,2.0,53.0,,56.108728,10.209976,2017-03-30 22:12:34.808335
17470732,14052159,Entire home/apt,,24,0,0.0,4,1.0,56.0,,56.145585,10.199837,2017-03-30 22:12:34.806175
15585132,20234356,Entire home/apt,,1,4,5.0,4,1.0,53.0,,56.115632,10.206633,2017-03-30 22:12:34.800251
15673888,19272067,Entire home/apt,,3,4,4.5,4,1.0,56.0,,56.167535,10.167666,2017-03-30 22:12:20.822180
6307406,32811396,Entire home/apt,,3,5,4.0,4,1.0,44.0,,56.167151,10.158925,2017-03-30 22:12:20.819529
15831319,98913014,Entire home/apt,,11,2,0.0,16,1.0,53.0,,56.171999,10.139642,2017-03-30 22:12:20.814850
